波长,5:30,6:30,7:30,8:30,9:30,10:30,11:30,12:30,13:30,14:30,15:30,16:30,17:30,18:30,19:30
591(mW/m2/nm),1.242745000000000,1.228505333333330,1.214265666666670,1.200026000000000,1.268519000000000,1.337012000000000,1.405505000000000,1.473998000000000,1.405894500000000,1.337791000000000,1.269687500000000,1.201584000000000,0.852449666666667,0.503315333333333,0.154181000000000
592(mW/m2/nm),1.237570000000000,1.223570000000000,1.209570000000000,1.195570000000000,1.264602750000000,1.333635500000000,1.402668250000000,1.471701000000000,1.403377000000000,1.335053000000000,1.266729000000000,1.198405000000000,0.849945333333333,0.501485666666667,0.153026000000000
593(mW/m2/nm),1.238708000000000,1.224403666666670,1.210099333333330,1.195795000000000,1.264471250000000,1.333147500000000,1.401823750000000,1.470500000000000,1.401806250000000,1.333112500000000,1.264418750000000,1.195725000000000,0.848032333333333,0.500339666666667,0.152647000000000
594(mW/m2/nm),1.239650000000000,1.225042333333330,1.210434666666670,1.195827000000000,1.264133750000000,1.332440500000000,1.400747250000000,1.469054000000000,1.400000250000000,1.330946500000000,1.261892750000000,1.192839000000000,0.845973333333333,0.499107666666667,0.152242000000000
595(mW/m2/nm),1.241360000000000,1.227713666666670,1.214067333333330,1.200421000000000,1.268208250000000,1.335995500000000,1.403782750000000,1.471570000000000,1.402709750000000,1.333849500000000,1.264989250000000,1.196129000000000,0.848933666666667,0.501738333333333,0.154543000000000
596(mW/m2/nm),1.243882000000000,1.231249333333330,1.218616666666670,1.205984000000000,1.273282250000000,1.340580500000000,1.407878750000000,1.475177000000000,1.406492250000000,1.337807500000000,1.269122750000000,1.200438000000000,0.852649666666667,0.504861333333333,0.157073000000000
597(mW/m2/nm),1.248094000000000,1.235075333333330,1.222056666666670,1.209038000000000,1.276171250000000,1.343304500000000,1.410437750000000,1.477571000000000,1.408791750000000,1.340012500000000,1.271233250000000,1.202454000000000,0.854809000000000,0.507164000000000,0.159519000000000
598(mW/m2/nm),1.251325000000000,1.237537666666670,1.223750333333330,1.209963000000000,1.276944750000000,1.343926500000000,1.410908250000000,1.477890000000000,1.409019750000000,1.340149500000000,1.271279250000000,1.202409000000000,0.855525000000000,0.508641000000000,0.161757000000000
599(mW/m2/nm),1.254191000000000,1.240205333333330,1.226219666666670,1.212234000000000,1.278840500000000,1.345447000000000,1.412053500000000,1.478660000000000,1.410196750000000,1.341733500000000,1.273270250000000,1.204807000000000,0.857792000000000,0.510777000000000,0.163762000000000
600(mW/m2/nm),1.257850000000000,1.244027333333330,1.230204666666670,1.216382000000000,1.282520000000000,1.348658000000000,1.414796000000000,1.480934000000000,1.413149750000000,1.345365500000000,1.277581250000000,1.209797000000000,0.861783000000000,0.513769000000000,0.165755000000000
601(mW/m2/nm),1.261128000000000,1.247495666666670,1.233863333333330,1.220231000000000,1.285748000000000,1.351265000000000,1.416782000000000,1.482299000000000,1.415228250000000,1.348157500000000,1.281086750000000,1.214016000000000,0.865355000000000,0.516694000000000,0.168033000000000
602(mW/m2/nm),1.261607000000000,1.248224333333330,1.234841666666670,1.221459000000000,1.286043250000000,1.350627500000000,1.415211750000000,1.479796000000000,1.413600000000000,1.347404000000000,1.281208000000000,1.215012000000000,0.866795666666667,0.518579333333333,0.170363000000000
603(mW/m2/nm),1.262115000000000,1.248855666666670,1.235596333333330,1.222337000000000,1.285794250000000,1.349251500000000,1.412708750000000,1.476166000000000,1.410966250000000,1.345766500000000,1.280566750000000,1.215367000000000,0.867816666666667,0.520266333333333,0.172716000000000
604(mW/m2/nm),1.265483000000000,1.251984000000000,1.238485000000000,1.224986000000000,1.286937000000000,1.348888000000000,1.410839000000000,1.472790000000000,1.408770000000000,1.344750000000000,1.280730000000000,1.216710000000000,0.869647666666667,0.522585333333333,0.175523000000000
605(mW/m2/nm),1.268677000000000,1.255033000000000,1.241389000000000,1.227745000000000,1.288467250000000,1.349189500000000,1.409911750000000,1.470634000000000,1.407567000000000,1.344500000000000,1.281433000000000,1.218366000000000,0.871681333333333,0.524996666666667,0.178312000000000
606(mW/m2/nm),1.267443000000000,1.254402333333330,1.241361666666670,1.228321000000000,1.289796000000000,1.351271000000000,1.412746000000000,1.474221000000000,1.410523750000000,1.346826500000000,1.283129250000000,1.219432000000000,0.873107333333334,0.526782666666667,0.180458000000000
607(mW/m2/nm),1.265867000000000,1.253432333333330,1.240997666666670,1.228563000000000,1.290773500000000,1.352984000000000,1.415194500000000,1.477405000000000,1.413095500000000,1.348786000000000,1.284476500000000,1.220167000000000,0.874296000000000,0.528425000000000,0.182554000000000
608(mW/m2/nm),1.266572000000000,1.253438333333330,1.240304666666670,1.227171000000000,1.288946250000000,1.350721500000000,1.412496750000000,1.474272000000000,1.410149000000000,1.346026000000000,1.281903000000000,1.217780000000000,0.873205000000000,0.528630000000000,0.184055000000000
609(mW/m2/nm),1.266786000000000,1.252919000000000,1.239052000000000,1.225185000000000,1.286460250000000,1.347735500000000,1.409010750000000,1.470286000000000,1.406404000000000,1.342522000000000,1.278640000000000,1.214758000000000,0.871654000000000,0.528550000000000,0.185446000000000
610(mW/m2/nm),1.263423000000000,1.249581000000000,1.235739000000000,1.221897000000000,1.282707250000000,1.343517500000000,1.404327750000000,1.465138000000000,1.402073250000000,1.339008500000000,1.275943750000000,1.212879000000000,0.870675666666667,0.528472333333333,0.186269000000000
611(mW/m2/nm),1.260071000000000,1.246407000000000,1.232743000000000,1.219079000000000,1.279469750000000,1.339860500000000,1.400251250000000,1.460642000000000,1.398478250000000,1.336314500000000,1.274150750000000,1.211987000000000,0.870353000000000,0.528719000000000,0.187085000000000
612(mW/m2/nm),1.259683000000000,1.245807333333330,1.231931666666670,1.218056000000000,1.277436250000000,1.336816500000000,1.396196750000000,1.455577000000000,1.394212000000000,1.332847000000000,1.271482000000000,1.210117000000000,0.869598333333334,0.529079666666667,0.188561000000000
613(mW/m2/nm),1.258697000000000,1.244455666666670,1.230214333333330,1.215973000000000,1.273990250000000,1.332007500000000,1.390024750000000,1.448042000000000,1.387518250000000,1.326994500000000,1.266470750000000,1.205947000000000,0.867309666666667,0.528672333333333,0.190035000000000
614(mW/m2/nm),1.254262000000000,1.240243666666670,1.226225333333330,1.212207000000000,1.269989000000000,1.327771000000000,1.385553000000000,1.443335000000000,1.383151000000000,1.322967000000000,1.262783000000000,1.202599000000000,0.865484333333333,0.528369666666667,0.191255000000000
615(mW/m2/nm),1.248839000000000,1.235492333333330,1.222145666666670,1.208799000000000,1.267324750000000,1.325850500000000,1.384376250000000,1.442902000000000,1.382574750000000,1.322247500000000,1.261920250000000,1.201593000000000,0.865244333333333,0.528895666666667,0.192547000000000
616(mW/m2/nm),1.242225000000000,1.229640666666670,1.217056333333330,1.204472000000000,1.263110250000000,1.321748500000000,1.380386750000000,1.439025000000000,1.378584250000000,1.318143500000000,1.257702750000000,1.197262000000000,0.862614666666667,0.527967333333333,0.193320000000000
617(mW/m2/nm),1.241402000000000,1.229638666666670,1.217875333333330,1.206112000000000,1.264368500000000,1.322625000000000,1.380881500000000,1.439138000000000,1.378257000000000,1.317376000000000,1.256495000000000,1.195614000000000,0.861934666666667,0.528255333333333,0.194576000000000
618(mW/m2/nm),1.244140000000000,1.232635666666670,1.221131333333330,1.209627000000000,1.267666000000000,1.325705000000000,1.383744000000000,1.441783000000000,1.380576500000000,1.319370000000000,1.258163500000000,1.196957000000000,0.863341000000000,0.529725000000000,0.196109000000000
619(mW/m2/nm),1.246468000000000,1.234009666666670,1.221551333333330,1.209093000000000,1.266905750000000,1.324718500000000,1.382531250000000,1.440344000000000,1.379498250000000,1.318652500000000,1.257806750000000,1.196961000000000,0.863603333333333,0.530245666666667,0.196888000000000
620(mW/m2/nm),1.246896000000000,1.233793666666670,1.220691333333330,1.207589000000000,1.265095750000000,1.322602500000000,1.380109250000000,1.437616000000000,1.377210500000000,1.316805000000000,1.256399500000000,1.195994000000000,0.863146666666667,0.530299333333333,0.197452000000000
621(mW/m2/nm),1.244582000000000,1.232049333333330,1.219516666666670,1.206984000000000,1.264093000000000,1.321202000000000,1.378311000000000,1.435420000000000,1.375534500000000,1.315649000000000,1.255763500000000,1.195878000000000,0.863228000000000,0.530578000000000,0.197928000000000
622(mW/m2/nm),1.241812000000000,1.229802666666670,1.217793333333330,1.205784000000000,1.262519750000000,1.319255500000000,1.375991250000000,1.432727000000000,1.373323250000000,1.313919500000000,1.254515750000000,1.195112000000000,0.862834000000000,0.530556000000000,0.198278000000000
623(mW/m2/nm),1.238344000000000,1.226300333333330,1.214256666666670,1.202213000000000,1.259029750000000,1.315846500000000,1.372663250000000,1.429480000000000,1.369950750000000,1.310421500000000,1.250892250000000,1.191363000000000,0.860208000000000,0.529053000000000,0.197898000000000
624(mW/m2/nm),1.235254000000000,1.223171000000000,1.211088000000000,1.199005000000000,1.255923750000000,1.312842500000000,1.369761250000000,1.426680000000000,1.367002500000000,1.307325000000000,1.247647500000000,1.187970000000000,0.857840333333333,0.527710666666667,0.197581000000000
625(mW/m2/nm),1.231461000000000,1.219202333333330,1.206943666666670,1.194685000000000,1.252094000000000,1.309503000000000,1.366912000000000,1.424321000000000,1.364912750000000,1.305504500000000,1.246096250000000,1.186688000000000,0.856496000000000,0.526304000000000,0.196112000000000
626(mW/m2/nm),1.225065000000000,1.212655000000000,1.200245000000000,1.187835000000000,1.245616000000000,1.303397000000000,1.361178000000000,1.418959000000000,1.359949250000000,1.300939500000000,1.241929750000000,1.182920000000000,0.853353000000000,0.523786000000000,0.194219000000000
627(mW/m2/nm),1.217377000000000,1.204614333333330,1.191851666666670,1.179089000000000,1.236351250000000,1.293613500000000,1.350875750000000,1.408138000000000,1.349603250000000,1.291068500000000,1.232533750000000,1.173999000000000,0.846787333333333,0.519575666666667,0.192364000000000
628(mW/m2/nm),1.213717000000000,1.200524000000000,1.187331000000000,1.174138000000000,1.230969500000000,1.287801000000000,1.344632500000000,1.401464000000000,1.343215000000000,1.284966000000000,1.226717000000000,1.168468000000000,0.842698333333333,0.516928666666667,0.191159000000000
629(mW/m2/nm),1.211514000000000,1.198738333333330,1.185962666666670,1.173187000000000,1.230198250000000,1.287209500000000,1.344220750000000,1.401232000000000,1.342850500000000,1.284469000000000,1.226087500000000,1.167706000000000,0.842307000000000,0.516908000000000,0.191509000000000
630(mW/m2/nm),1.208957000000000,1.196821000000000,1.184685000000000,1.172549000000000,1.229861500000000,1.287174000000000,1.344486500000000,1.401799000000000,1.343212500000000,1.284626000000000,1.226039500000000,1.167453000000000,0.842348666666667,0.517244333333333,0.192140000000000
631(mW/m2/nm),1.213275000000000,1.201638333333330,1.190001666666670,1.178365000000000,1.235141500000000,1.291918000000000,1.348694500000000,1.405471000000000,1.347179750000000,1.288888500000000,1.230597250000000,1.172306000000000,0.846380000000000,0.520454000000000,0.194528000000000
632(mW/m2/nm),1.214659000000000,1.203515666666670,1.192372333333330,1.181229000000000,1.236902000000000,1.292575000000000,1.348248000000000,1.403921000000000,1.346375000000000,1.288829000000000,1.231283000000000,1.173737000000000,0.848050000000000,0.522363000000000,0.196676000000000
633(mW/m2/nm),1.215668000000000,1.203856333333330,1.192044666666670,1.180233000000000,1.235972000000000,1.291711000000000,1.347450000000000,1.403189000000000,1.345740000000000,1.288291000000000,1.230842000000000,1.173393000000000,0.848928666666667,0.524464333333333,0.200000000000000
634(mW/m2/nm),1.219738000000000,1.206604000000000,1.193470000000000,1.180336000000000,1.236911500000000,1.293487000000000,1.350062500000000,1.406638000000000,1.348789000000000,1.290940000000000,1.233091000000000,1.175242000000000,0.851665000000000,0.528088000000000,0.204511000000000
635(mW/m2/nm),1.222566000000000,1.209394666666670,1.196223333333330,1.183052000000000,1.239012500000000,1.294973000000000,1.350933500000000,1.406894000000000,1.349649750000000,1.292405500000000,1.235161250000000,1.177917000000000,0.854890000000000,0.531863000000000,0.208836000000000
636(mW/m2/nm),1.225400000000000,1.213109333333330,1.200818666666670,1.188528000000000,1.242863750000000,1.297199500000000,1.351535250000000,1.405871000000000,1.349917250000000,1.293963500000000,1.238009750000000,1.182056000000000,0.859104333333333,0.536152666666667,0.213201000000000
637(mW/m2/nm),1.229654000000000,1.217900666666670,1.206147333333330,1.194394000000000,1.247607000000000,1.300820000000000,1.354033000000000,1.407246000000000,1.351978500000000,1.296711000000000,1.241443500000000,1.186176000000000,0.863407666666667,0.540639333333333,0.217871000000000
638(mW/m2/nm),1.231095000000000,1.219597666666670,1.208100333333330,1.196603000000000,1.248989000000000,1.301375000000000,1.353761000000000,1.406147000000000,1.351185750000000,1.296224500000000,1.241263250000000,1.186302000000000,0.864886000000000,0.543470000000000,0.222054000000000
639(mW/m2/nm),1.232579000000000,1.221340000000000,1.210101000000000,1.198862000000000,1.251196250000000,1.303530500000000,1.355864750000000,1.408199000000000,1.352965750000000,1.297732500000000,1.242499250000000,1.187266000000000,0.866715333333333,0.546164666666667,0.225614000000000
640(mW/m2/nm),1.231934000000000,1.220974666666670,1.210015333333330,1.199056000000000,1.252118750000000,1.305181500000000,1.358244250000000,1.411307000000000,1.355249000000000,1.299191000000000,1.243133000000000,1.187075000000000,0.867403666666667,0.547732333333333,0.228061000000000
641(mW/m2/nm),1.229706000000000,1.218818333333330,1.207930666666670,1.197043000000000,1.250072000000000,1.303101000000000,1.356130000000000,1.409159000000000,1.353503250000000,1.297847500000000,1.242191750000000,1.186536000000000,0.867635666666667,0.548735333333333,0.229835000000000
642(mW/m2/nm),1.229279000000000,1.218141666666670,1.207004333333330,1.195867000000000,1.247987250000000,1.300107500000000,1.352227750000000,1.404348000000000,1.350605750000000,1.296863500000000,1.243121250000000,1.189379000000000,0.870072000000000,0.550765000000000,0.231458000000000
643(mW/m2/nm),1.224963000000000,1.213926666666670,1.202890333333330,1.191854000000000,1.243292750000000,1.294731500000000,1.346170250000000,1.397609000000000,1.345201000000000,1.292793000000000,1.240385000000000,1.187977000000000,0.869213333333333,0.550449666666667,0.231686000000000
644(mW/m2/nm),1.218759000000000,1.208369666666670,1.197980333333330,1.187591000000000,1.238919750000000,1.290248500000000,1.341577250000000,1.392906000000000,1.340673500000000,1.288441000000000,1.236208500000000,1.183976000000000,0.866138000000000,0.548300000000000,0.230462000000000
645(mW/m2/nm),1.216876000000000,1.206610666666670,1.196345333333330,1.186080000000000,1.237607000000000,1.289134000000000,1.340661000000000,1.392188000000000,1.339654500000000,1.287121000000000,1.234587500000000,1.182054000000000,0.864749666666667,0.547445333333333,0.230141000000000
646(mW/m2/nm),1.215460000000000,1.204360333333330,1.193260666666670,1.182161000000000,1.234143250000000,1.286125500000000,1.338107750000000,1.390090000000000,1.336677250000000,1.283264500000000,1.229851750000000,1.176439000000000,0.860985000000000,0.545531000000000,0.230077000000000
647(mW/m2/nm),1.209541000000000,1.198365666666670,1.187190333333330,1.176015000000000,1.227877000000000,1.279739000000000,1.331601000000000,1.383463000000000,1.329890500000000,1.276318000000000,1.222745500000000,1.169173000000000,0.855905000000000,0.542637000000000,0.229369000000000
648(mW/m2/nm),1.203598000000000,1.193940333333330,1.184282666666670,1.174625000000000,1.225517250000000,1.276409500000000,1.327301750000000,1.378194000000000,1.325611000000000,1.273028000000000,1.220445000000000,1.167862000000000,0.854952000000000,0.542042000000000,0.229132000000000
649(mW/m2/nm),1.200785000000000,1.191737333333330,1.182689666666670,1.173642000000000,1.224180250000000,1.274718500000000,1.325256750000000,1.375795000000000,1.323658500000000,1.271522000000000,1.219385500000000,1.167249000000000,0.854618666666667,0.541988333333333,0.229358000000000
650(mW/m2/nm),1.200161000000000,1.189453666666670,1.178746333333330,1.168039000000000,1.219545000000000,1.271051000000000,1.322557000000000,1.374063000000000,1.321238000000000,1.268413000000000,1.215588000000000,1.162763000000000,0.851719333333333,0.540675666666667,0.229632000000000
651(mW/m2/nm),1.196795000000000,1.185117000000000,1.173439000000000,1.161761000000000,1.213761000000000,1.265761000000000,1.317761000000000,1.369761000000000,1.316627500000000,1.263494000000000,1.210360500000000,1.157227000000000,0.848070333333333,0.538913666666667,0.229757000000000
652(mW/m2/nm),1.188186000000000,1.177384666666670,1.166583333333330,1.155782000000000,1.207086750000000,1.258391500000000,1.309696250000000,1.361001000000000,1.308492250000000,1.255983500000000,1.203474750000000,1.150966000000000,0.843942000000000,0.536918000000000,0.229894000000000
653(mW/m2/nm),1.178932000000000,1.168772666666670,1.158613333333330,1.148454000000000,1.198916000000000,1.249378000000000,1.299840000000000,1.350302000000000,1.298666000000000,1.247030000000000,1.195394000000000,1.143758000000000,0.839312000000000,0.534866000000000,0.230420000000000
654(mW/m2/nm),1.172520000000000,1.162281666666670,1.152043333333330,1.141805000000000,1.191206250000000,1.240607500000000,1.290008750000000,1.339410000000000,1.289149250000000,1.238888500000000,1.188627750000000,1.138367000000000,0.836563666666667,0.534760333333333,0.232957000000000
655(mW/m2/nm),1.168408000000000,1.158101666666670,1.147795333333330,1.137489000000000,1.186198500000000,1.234908000000000,1.283617500000000,1.332327000000000,1.282884750000000,1.233442500000000,1.184000250000000,1.134558000000000,0.834935000000000,0.535312000000000,0.235689000000000
656(mW/m2/nm),1.169941000000000,1.159612000000000,1.149283000000000,1.138954000000000,1.188031750000000,1.237109500000000,1.286187250000000,1.335265000000000,1.285025750000000,1.234786500000000,1.184547250000000,1.134308000000000,0.835750000000000,0.537192000000000,0.238634000000000
657(mW/m2/nm),1.173233000000000,1.162909333333330,1.152585666666670,1.142262000000000,1.191485750000000,1.240709500000000,1.289933250000000,1.339157000000000,1.288474250000000,1.237791500000000,1.187108750000000,1.136426000000000,0.838370000000000,0.540314000000000,0.242258000000000
658(mW/m2/nm),1.175626000000000,1.165439000000000,1.155252000000000,1.145065000000000,1.193550000000000,1.242035000000000,1.290520000000000,1.339005000000000,1.289157250000000,1.239309500000000,1.189461750000000,1.139614000000000,0.841908666666667,0.544203333333333,0.246498000000000
659(mW/m2/nm),1.179195000000000,1.169010333333330,1.158825666666670,1.148641000000000,1.196492250000000,1.244343500000000,1.292194750000000,1.340046000000000,1.290866000000000,1.241686000000000,1.192506000000000,1.143326000000000,0.845835000000000,0.548344000000000,0.250853000000000
660(mW/m2/nm),1.185131000000000,1.174596666666670,1.164062333333330,1.153528000000000,1.200997500000000,1.248467000000000,1.295936500000000,1.343406000000000,1.294473750000000,1.245541500000000,1.196609250000000,1.147677000000000,0.850229666666667,0.552782333333333,0.255335000000000
661(mW/m2/nm),1.191077000000000,1.180509333333330,1.169941666666670,1.159374000000000,1.206217750000000,1.253061500000000,1.299905250000000,1.346749000000000,1.298095500000000,1.249442000000000,1.200788500000000,1.152135000000000,0.854618666666667,0.557102333333333,0.259586000000000
662(mW/m2/nm),1.204281000000000,1.194403666666670,1.184526333333330,1.174649000000000,1.220536000000000,1.266423000000000,1.312310000000000,1.358197000000000,1.309608750000000,1.261020500000000,1.212432250000000,1.163844000000000,0.864184333333333,0.564524666666667,0.264865000000000
663(mW/m2/nm),1.219295000000000,1.209386000000000,1.199477000000000,1.189568000000000,1.235240250000000,1.280912500000000,1.326584750000000,1.372257000000000,1.323468000000000,1.274679000000000,1.225890000000000,1.177101000000000,0.874889000000000,0.572677000000000,0.270465000000000
664(mW/m2/nm),1.226996000000000,1.215535000000000,1.204074000000000,1.192613000000000,1.239328000000000,1.286043000000000,1.332758000000000,1.379473000000000,1.330329750000000,1.281186500000000,1.232043250000000,1.182900000000000,0.879992000000000,0.577084000000000,0.274176000000000
665(mW/m2/nm),1.228282000000000,1.216287666666670,1.204293333333330,1.192299000000000,1.239335750000000,1.286372500000000,1.333409250000000,1.380446000000000,1.331425000000000,1.282404000000000,1.233383000000000,1.184362000000000,0.881868333333333,0.579374666666667,0.276881000000000
666(mW/m2/nm),1.226502000000000,1.215826000000000,1.205150000000000,1.194474000000000,1.240808750000000,1.287143500000000,1.333478250000000,1.379813000000000,1.331464250000000,1.283115500000000,1.234766750000000,1.186418000000000,0.884211666666667,0.582005333333333,0.279799000000000
667(mW/m2/nm),1.227475000000000,1.217723000000000,1.207971000000000,1.198219000000000,1.243654500000000,1.289090000000000,1.334525500000000,1.379961000000000,1.332393000000000,1.284825000000000,1.237257000000000,1.189689000000000,0.887401000000000,0.585113000000000,0.282825000000000
668(mW/m2/nm),1.227144000000000,1.217688000000000,1.208232000000000,1.198776000000000,1.242787250000000,1.286798500000000,1.330809750000000,1.374821000000000,1.328424500000000,1.282028000000000,1.235631500000000,1.189235000000000,0.887695333333333,0.586155666666667,0.284616000000000
669(mW/m2/nm),1.223590000000000,1.214175333333330,1.204760666666670,1.195346000000000,1.238593000000000,1.281840000000000,1.325087000000000,1.368334000000000,1.322720500000000,1.277107000000000,1.231493500000000,1.185880000000000,0.885791000000000,0.585702000000000,0.285613000000000
670(mW/m2/nm),1.222391000000000,1.212614000000000,1.202837000000000,1.193060000000000,1.236685250000000,1.280310500000000,1.323935750000000,1.367561000000000,1.321950000000000,1.276339000000000,1.230728000000000,1.185117000000000,0.885788000000000,0.586459000000000,0.287130000000000
671(mW/m2/nm),1.221473000000000,1.211479333333330,1.201485666666670,1.191492000000000,1.235420000000000,1.279348000000000,1.323276000000000,1.367204000000000,1.321726250000000,1.276248500000000,1.230770750000000,1.185293000000000,0.886562666666667,0.587832333333333,0.289102000000000
672(mW/m2/nm),1.218457000000000,1.208435000000000,1.198413000000000,1.188391000000000,1.232445000000000,1.276499000000000,1.320553000000000,1.364607000000000,1.319501500000000,1.274396000000000,1.229290500000000,1.184185000000000,0.886456666666667,0.588728333333333,0.291000000000000
673(mW/m2/nm),1.218212000000000,1.207956333333330,1.197700666666670,1.187445000000000,1.231458000000000,1.275471000000000,1.319484000000000,1.363497000000000,1.318220750000000,1.272944500000000,1.227668250000000,1.182392000000000,0.885744000000000,0.589096000000000,0.292448000000000
674(mW/m2/nm),1.220581000000000,1.209905333333330,1.199229666666670,1.188554000000000,1.232378250000000,1.276202500000000,1.320026750000000,1.363851000000000,1.317909500000000,1.271968000000000,1.226026500000000,1.180085000000000,0.884562666666667,0.589040333333333,0.293518000000000
675(mW/m2/nm),1.219151000000000,1.208471333333330,1.197791666666670,1.187112000000000,1.230781000000000,1.274450000000000,1.318119000000000,1.361788000000000,1.315788000000000,1.269788000000000,1.223788000000000,1.177788000000000,0.883357000000000,0.588926000000000,0.294495000000000
676(mW/m2/nm),1.215446000000000,1.205048666666670,1.194651333333330,1.184254000000000,1.227804000000000,1.271354000000000,1.314904000000000,1.358454000000000,1.312805250000000,1.267156500000000,1.221507750000000,1.175859000000000,0.882408000000000,0.588957000000000,0.295506000000000
677(mW/m2/nm),1.214057000000000,1.203839333333330,1.193621666666670,1.183404000000000,1.227199000000000,1.270994000000000,1.314789000000000,1.358584000000000,1.313025750000000,1.267467500000000,1.221909250000000,1.176351000000000,0.883107000000000,0.589863000000000,0.296619000000000
678(mW/m2/nm),1.212113000000000,1.202036666666670,1.191960333333330,1.181884000000000,1.226047500000000,1.270211000000000,1.314374500000000,1.358538000000000,1.313002250000000,1.267466500000000,1.221930750000000,1.176395000000000,0.883382000000000,0.590369000000000,0.297356000000000
679(mW/m2/nm),1.210877000000000,1.200872666666670,1.190868333333330,1.180864000000000,1.224797000000000,1.268730000000000,1.312663000000000,1.356596000000000,1.310972750000000,1.265349500000000,1.219726250000000,1.174103000000000,0.882123000000000,0.590143000000000,0.298163000000000
680(mW/m2/nm),1.208591000000000,1.198645000000000,1.188699000000000,1.178753000000000,1.222200250000000,1.265647500000000,1.309094750000000,1.352542000000000,1.306842500000000,1.261143000000000,1.215443500000000,1.169744000000000,0.879386000000000,0.589028000000000,0.298670000000000
681(mW/m2/nm),1.197439000000000,1.187684666666670,1.177930333333330,1.168176000000000,1.211097250000000,1.254018500000000,1.296939750000000,1.339861000000000,1.295486750000000,1.251112500000000,1.206738250000000,1.162364000000000,0.873661333333333,0.584958666666667,0.296256000000000
682(mW/m2/nm),1.186684000000000,1.177132666666670,1.167581333333330,1.158030000000000,1.200497250000000,1.242964500000000,1.285431750000000,1.327899000000000,1.285073750000000,1.242248500000000,1.199423250000000,1.156598000000000,0.868994666666667,0.581391333333333,0.293788000000000
683(mW/m2/nm),1.168871000000000,1.159713333333330,1.150555666666670,1.141398000000000,1.182090750000000,1.222783500000000,1.263476250000000,1.304169000000000,1.262201750000000,1.220234500000000,1.178267250000000,1.136300000000000,0.852323666666667,0.568347333333333,0.284371000000000
684(mW/m2/nm),1.148770000000000,1.140029666666670,1.131289333333330,1.122549000000000,1.161350500000000,1.200152000000000,1.238953500000000,1.277755000000000,1.236601250000000,1.195447500000000,1.154293750000000,1.113140000000000,0.833395333333333,0.553650666666667,0.273906000000000
685(mW/m2/nm),1.125415000000000,1.116605666666670,1.107796333333330,1.098987000000000,1.140256500000000,1.181526000000000,1.222795500000000,1.264065000000000,1.221010250000000,1.177955500000000,1.134900750000000,1.091846000000000,0.815342666666667,0.538839333333333,0.262336000000000
686(mW/m2/nm),1.104344000000000,1.095381666666670,1.086419333333330,1.077457000000000,1.121136500000000,1.164816000000000,1.208495500000000,1.252175000000000,1.207408250000000,1.162641500000000,1.117874750000000,1.073108000000000,0.799229666666667,0.525351333333333,0.251473000000000
687(mW/m2/nm),1.087500000000000,1.077879000000000,1.068258000000000,1.058637000000000,1.103569000000000,1.148501000000000,1.193433000000000,1.238365000000000,1.193995750000000,1.149626500000000,1.105257250000000,1.060888000000000,0.788383000000000,0.515878000000000,0.243373000000000
688(mW/m2/nm),1.072014000000000,1.061722666666670,1.051431333333330,1.041140000000000,1.087105500000000,1.133071000000000,1.179036500000000,1.225002000000000,1.180633500000000,1.136265000000000,1.091896500000000,1.047528000000000,0.776860000000000,0.506192000000000,0.235524000000000
689(mW/m2/nm),1.063700000000000,1.052674000000000,1.041648000000000,1.030622000000000,1.077005500000000,1.123389000000000,1.169772500000000,1.216156000000000,1.170351750000000,1.124547500000000,1.078743250000000,1.032939000000000,0.764989000000000,0.497039000000000,0.229089000000000
690(mW/m2/nm),1.054424000000000,1.043332333333330,1.032240666666670,1.021149000000000,1.067965500000000,1.114782000000000,1.161598500000000,1.208415000000000,1.161693500000000,1.114972000000000,1.068250500000000,1.021529000000000,0.755539333333333,0.489549666666667,0.223560000000000
691(mW/m2/nm),1.045619000000000,1.035692333333330,1.025765666666670,1.015839000000000,1.063221250000000,1.110603500000000,1.157985750000000,1.205368000000000,1.158596500000000,1.111825000000000,1.065053500000000,1.018282000000000,0.752254666666667,0.486227333333333,0.220200000000000
692(mW/m2/nm),1.047837000000000,1.038559666666670,1.029282333333330,1.020005000000000,1.068503500000000,1.117002000000000,1.165500500000000,1.213999000000000,1.166552500000000,1.119106000000000,1.071659500000000,1.024213000000000,0.756960666666667,0.489708333333333,0.222456000000000
693(mW/m2/nm),1.060983000000000,1.051786666666670,1.042590333333330,1.033394000000000,1.083554250000000,1.133714500000000,1.183874750000000,1.234035000000000,1.185280750000000,1.136526500000000,1.087772250000000,1.039018000000000,0.769573666666667,0.500129333333333,0.230685000000000
694(mW/m2/nm),1.074303000000000,1.065288666666670,1.056274333333330,1.047260000000000,1.096907500000000,1.146555000000000,1.196202500000000,1.245850000000000,1.197450750000000,1.149051500000000,1.100652250000000,1.052253000000000,0.781040666666667,0.509828333333333,0.238616000000000
695(mW/m2/nm),1.087850000000000,1.079082666666670,1.070315333333330,1.061548000000000,1.109272250000000,1.156996500000000,1.204720750000000,1.252445000000000,1.205478750000000,1.158512500000000,1.111546250000000,1.064580000000000,0.791847666666667,0.519115333333333,0.246383000000000
696(mW/m2/nm),1.095269000000000,1.085943333333330,1.076617666666670,1.067292000000000,1.115221750000000,1.163151500000000,1.211081250000000,1.259011000000000,1.212632750000000,1.166254500000000,1.119876250000000,1.073498000000000,0.799190000000000,0.524882000000000,0.250574000000000
